Date,Open,High,Low,Close,Volume
2024-03-14,140.03,142.41,139.31,141.93,42753400
2024-03-15,141.33,142.01,138.88,140.02,49475400
2024-03-18,147.39,150.9,145.96,146.47,69273700
2024-03-19,146.95,147.57,144.88,145.82,24070400
2024-03-20,146.79,147.64,145.54,147.52,21311500
2024-03-21,148.24,149.14,145.7,146.39,24755600
2024-03-22,147.9,150.34,147.76,149.53,29211800
2024-03-25,148.71,149.15,146.61,148.84,19229300
2024-03-26,148.99,151.01,148.75,149.43,22149100
2024-03-27,149.94,150.4,147.68,149.63,22879200
2024-03-28,149.61,150.19,148.94,149.69,24485400
2024-04-01,149.45,154.46,149.38,154.22,31730800
2024-04-02,152.24,153.43,150.9,153.29,24586000
2024-04-03,152.34,153.81,151.48,153.65,24705000
2024-04-04,152.24,153.5,149.22,149.3,34724700
2024-04-05,148.8,152.16,148.37,151.25,23459200
2024-04-08,151.53,154.0,151.36,153.58,20702000
2024-04-09,154.81,157.26,153.92,155.32,31079500
2024-04-10,154.93,155.33,153.41,154.86,22838600
2024-04-11,155.62,158.37,155.18,158.1,27166400
2024-04-12,156.67,158.91,155.85,156.44,25353700
2024-04-15,157.56,157.93,153.32,153.59,27136500
2024-04-16,152.93,154.37,152.17,153.13,20779500
2024-04-17,154.34,155.79,153.31,154.2,21763100
2024-04-18,154.07,155.65,153.35,154.73,19883000
2024-04-19,154.92,155.08,151.05,152.83,32615600
2024-04-22,153.05,156.35,152.8,155.0,26446200
2024-04-23,155.67,157.67,155.0,156.96,21151600
2024-04-24,156.2,158.26,155.88,157.83,22779100
2024-04-25,150.09,155.21,149.63,154.72,57109700
2024-04-26,172.94,173.28,168.26,170.54,64665300
2024-04-29,167.67,168.16,163.86,164.79,45610000
2024-04-30,164.25,166.72,161.27,161.45,33562900
2024-05-01,162.95,165.75,161.75,162.52,33493200
2024-05-02,163.44,165.36,162.55,165.25,24294500
2024-05-03,166.19,166.58,161.71,165.87,34662400
2024-05-06,166.09,166.76,164.67,166.72,21871300
2024-05-07,167.12,170.35,167.01,169.85,28039700
2024-05-08,167.61,168.76,167.36,167.99,19569100
2024-05-09,168.0,169.29,166.8,168.57,15346700
2024-05-10,166.65,168.46,164.83,167.27,29799900
2024-05-13,162.91,167.89,162.66,167.75,31327600
2024-05-14,168.38,169.85,167.42,168.94,25127100
2024-05-15,169.23,171.23,169.11,171.1,26948400
2024-05-16,171.87,173.68,171.27,172.75,27867900
2024-05-17,172.75,174.83,172.27,174.62,24479300
2024-05-20,174.75,177.3,174.64,175.47,22554400
2024-05-21,175.45,176.69,174.37,176.39,16989400
2024-05-22,175.19,175.7,173.77,174.93,17880000
2024-05-23,175.62,176.79,171.53,172.13,21024900
2024-05-24,173.55,174.33,172.23,173.56,16579400
2024-05-28,173.02,175.82,172.94,174.95,20572200
2024-05-29,173.99,175.39,173.29,174.46,23388700
2024-05-30,173.76,173.78,170.38,170.7,22931500
2024-05-31,170.45,171.64,168.05,171.09,37638900
2024-06-03,171.13,173.1,169.76,171.75,27459100
2024-06-04,171.86,172.42,170.48,172.37,26879600
2024-06-05,173.76,175.2,172.5,173.97,22068500
2024-06-06,174.46,175.7,174.31,175.28,23251000
2024-06-07,175.6,176.41,172.87,173.03,19661400
2024-06-10,173.73,175.81,171.54,173.77,23726700
2024-06-11,174.98,175.59,172.54,175.37,21540600
2024-06-12,176.99,179.14,174.87,176.53,27864700
2024-06-13,174.87,175.49,173.65,173.92,20913300
2024-06-14,172.99,175.81,172.92,175.54,18063600
2024-06-17,174.22,177.1,173.58,175.99,19618500
2024-06-18,175.89,176.14,172.87,173.85,21869900
2024-06-20,174.13,176.04,173.75,175.06,20160100
2024-06-21,175.75,179.57,175.36,178.36,57759000
2024-06-24,178.89,179.61,177.41,177.95,18298000
2024-06-25,178.35,182.99,178.15,182.73,23130200
2024-06-26,181.34,183.21,181.19,182.58,19839000
2024-06-27,182.88,184.74,182.72,184.1,18848900
2024-06-28,183.02,183.82,180.68,180.86,29156600
2024-07-01,181.74,182.58,180.02,181.7,16006100
2024-07-02,180.76,184.26,180.28,183.93,17372500
2024-07-03,183.55,184.78,182.7,184.51,10242100
2024-07-05,184.55,189.51,184.49,189.25,20967500
2024-07-08,188.56,188.83,186.45,187.7,21035900
2024-07-09,188.97,190.01,187.39,187.65,15121400
2024-07-10,187.81,190.4,187.7,189.83,15952500
2024-07-11,188.51,189.51,183.77,184.26,25625800
2024-07-12,183.77,185.79,183.19,183.76,22898400
2024-07-15,183.61,186.91,183.61,185.21,16474000
2024-07-16,186.04,187.35,182.08,182.62,18290700
2024-07-17,181.68,182.25,178.63,179.74,20734100
2024-07-18,180.65,181.21,175.22,176.44,25315700
2024-07-19,177.62,179.02,175.88,176.41,18881900
2024-07-22,179.32,181.41,178.96,180.39,24100300
2024-07-23,180.76,182.31,180.26,180.51,36352700
2024-07-24,172.37,174.95,170.61,171.41,49585200
2024-07-25,171.3,172.2,166.01,166.1,44852000
2024-07-26,165.97,166.9,162.9,165.82,41336900
