Date,Open,High,Low,Close,Volume
2021-06-21,1002.62,1022.64,1001.09,1017.98,12186448
2021-06-22,1025.6,1028.78,1009.83,1012.74,12871913
2021-06-23,1023.78,1024.05,1001.8,1003.46,16653951
2021-06-24,1004.14,1007.67,973.73,979.87,91461975
2021-06-25,979.87,979.87,946.93,957.55,55355022
2021-06-28,965.54,967.58,946.88,949.16,20277042
2021-06-29,950.75,959.62,948.29,949.97,27144063
2021-06-30,953.82,965.83,951.45,960.37,19762858
2021-07-01,963.72,966.06,953.25,954.59,12534407
2021-07-02,954.16,970.5,952.32,968.74,14086620
2021-07-05,972.11,979.89,969.86,978.37,11702287
2021-07-06,975.98,977.78,964.72,966.81,10070124
2021-07-07,968.15,968.15,954.62,960.1,10454892
2021-07-08,963.24,963.24,946.88,952.16,11185460
2021-07-09,950.07,951.75,940.1,942.42,9037675
2021-07-12,946.31,956.21,943.92,948.29,8585292
2021-07-13,955.53,956.91,950.09,955.39,6717133
2021-07-14,955.68,958.64,946.99,949.16,8532544
2021-07-15,953.25,953.25,945.74,947.49,9448356
2021-07-16,949.95,962.24,949.88,961.17,8828185
2021-07-19,955.53,966.45,952.0,955.05,8354449
2021-07-20,955.3,959.17,948.25,952.7,6741464
2021-07-22,964.17,966.4,954.68,964.94,7972397
2021-07-23,971.2,971.2,956.46,958.12,9937030
2021-07-26,959.17,965.08,942.38,944.99,12389668
2021-07-27,944.97,948.11,929.13,935.05,10824523
2021-07-28,936.41,936.41,917.42,927.02,12897848
2021-07-29,934.59,943.88,929.77,934.25,13765738
2021-07-30,936.41,940.94,924.17,926.09,11350608
2021-08-02,934.73,946.15,928.75,943.01,10925104
2021-08-03,950.98,951.43,939.24,949.95,11817299
2021-08-04,952.98,961.9,949.61,957.23,13169800
2021-08-05,962.03,980.46,957.46,971.11,21252078
2021-08-06,969.15,976.89,945.86,950.54,16620987
2021-08-09,946.88,950.88,940.28,945.13,7494143
2021-08-10,947.33,961.44,943.58,950.09,11919198
2021-08-11,954.14,964.63,947.97,963.4,9184963
2021-08-12,966.86,967.45,957.8,960.3,8137612
2021-08-13,963.4,978.23,959.6,976.3,12780901
2021-08-16,977.98,1002.39,968.33,988.97,21935444
2021-08-17,986.85,994.29,977.3,984.76,12658169
2021-08-18,989.2,995.02,979.46,988.58,10075860
2021-08-20,975.09,988.29,972.36,977.48,9426282
2021-08-23,989.2,989.2,970.22,983.9,9854395
2021-08-24,985.12,997.39,980.82,993.61,11864472
2021-08-25,994.38,1010.13,991.97,1002.21,13380559
2021-08-26,1004.67,1021.46,1003.3,1014.88,18589616
2021-08-27,1017.86,1020.48,1008.33,1013.49,10480636
2021-08-30,1023.78,1035.54,1017.77,1032.99,14027062
2021-08-31,1036.02,1039.13,1020.25,1027.49,26485463
2021-09-01,1034.24,1043.3,1029.69,1031.56,11145486
2021-09-02,1026.05,1050.08,1026.05,1043.98,9956770
2021-09-03,1051.08,1089.75,1047.67,1086.8,30664428
2021-09-06,1097.94,1128.43,1097.49,1103.68,33641710
2021-09-07,1105.68,1118.42,1097.49,1110.64,17349882
2021-09-08,1115.69,1116.6,1095.05,1106.29,14301651
2021-09-09,1104.72,1109.25,1099.35,1103.68,8963249
2021-09-13,1107.04,1107.04,1077.49,1079.08,16311160
2021-09-14,1080.65,1089.3,1076.56,1077.67,8908356
2021-09-15,1077.7,1090.09,1077.7,1082.16,9071075
2021-09-16,1083.63,1108.75,1077.01,1104.86,13448882
2021-09-17,1112.96,1117.44,1080.93,1087.73,34882133
2021-09-20,1079.33,1100.38,1078.38,1089.46,11779819
2021-09-21,1094.3,1099.58,1084.75,1094.17,9915736
2021-09-22,1095.67,1111.14,1091.23,1105.91,10995912
2021-09-23,1113.6,1136.16,1112.73,1132.93,15748397
2021-09-24,1139.15,1140.01,1124.79,1129.66,15192163
2021-09-27,1131.61,1151.13,1126.29,1148.66,15373834
2021-09-28,1153.0,1167.06,1143.35,1159.39,18035258
2021-09-29,1169.38,1169.38,1146.65,1150.2,9719875
2021-09-30,1148.91,1153.27,1137.69,1146.29,13590654
2021-10-01,1138.42,1155.64,1135.26,1148.31,8958928
2021-10-04,1161.65,1171.59,1154.39,1163.08,10918552
2021-10-05,1162.6,1188.49,1159.07,1187.22,13533634
2021-10-06,1192.11,1192.11,1160.78,1164.76,10258881
2021-10-07,1180.76,1182.46,1168.33,1170.47,6336665
2021-10-08,1176.32,1221.43,1174.61,1215.45,15772493
2021-10-11,1229.17,1237.63,1203.67,1206.99,14768666
2021-10-12,1203.51,1220.8,1201.8,1213.88,6682011
2021-10-13,1218.98,1237.41,1214.56,1226.23,9959762
2021-10-14,1228.69,1236.47,1222.71,1228.71,8623469
2021-10-18,1214.24,1249.01,1211.38,1231.99,13594479
2021-10-19,1239.36,1251.9,1232.17,1243.02,8833409
2021-10-20,1247.98,1247.98,1224.67,1228.71,12710570
2021-10-21,1241.0,1241.27,1184.49,1193.27,20831669
2021-10-22,1192.13,1212.56,1188.26,1195.5,11027475
2021-10-25,1219.43,1219.43,1169.38,1183.85,17198417
2021-10-26,1190.81,1214.38,1184.46,1210.81,9750178
2021-10-27,1206.69,1217.98,1192.11,1195.5,9896298
2021-10-28,1192.13,1200.3,1178.71,1182.39,9886181
2021-10-29,1181.28,1181.28,1138.3,1154.02,14233025
2021-11-01,1154.02,1163.01,1134.85,1154.73,15481114
2021-11-02,1158.01,1159.37,1135.37,1137.89,10569130
2021-11-03,1140.28,1146.63,1119.78,1130.07,11989430
2021-11-04,1134.32,1139.76,1132.98,1137.01,1705656
2021-11-08,1146.36,1146.63,1117.69,1138.42,20337183
2021-11-09,1139.81,1150.68,1131.64,1147.4,15682497
2021-11-10,1145.13,1163.92,1139.19,1160.24,10253470
2021-11-11,1155.75,1169.61,1153.71,1162.35,10722478
2021-11-12,1166.15,1182.46,1163.47,1179.89,8712341
2021-11-15,1183.03,1184.03,1169.38,1172.93,4803269
2021-11-16,1170.31,1171.66,1135.26,1145.67,11337581
2021-11-17,1137.05,1137.05,1119.78,1121.15,10202029
2021-11-18,1119.33,1132.52,1114.8,1125.38,8505625
2021-11-22,1108.45,1114.32,1069.73,1075.53,24124307
2021-11-23,1061.57,1092.6,1050.62,1085.59,25326999
2021-11-24,1082.93,1096.53,1066.34,1069.92,16820296
2021-11-25,1079.74,1138.44,1072.53,1134.32,42401936
2021-11-26,1122.88,1127.34,1092.71,1097.76,15763138
2021-11-29,1109.82,1137.53,1091.62,1110.91,24325354
2021-11-30,1122.97,1126.56,1086.96,1094.49,32172299
2021-12-01,1107.04,1125.7,1103.45,1122.51,10104610
2021-12-02,1123.74,1135.8,1120.06,1129.73,12720411
2021-12-03,1136.8,1136.85,1092.03,1095.78,19222481
2021-12-06,1099.31,1103.4,1072.53,1075.01,10332254
2021-12-07,1081.18,1093.85,1073.83,1083.77,11235122
2021-12-08,1102.99,1106.5,1094.9,1100.26,8744178
2021-12-09,1107.95,1126.11,1103.4,1117.71,13213547
2021-12-10,1110.34,1122.06,1105.84,1118.85,8364414
2021-12-13,1125.47,1125.75,1093.85,1096.42,12901733
2021-12-14,1082.93,1094.76,1079.93,1083.0,12991523
2021-12-15,1084.75,1094.3,1074.33,1079.83,9366969
2021-12-16,1094.62,1099.08,1077.76,1093.8,9761279
2021-12-17,1091.14,1095.67,1055.63,1064.93,21049821
2021-12-20,1054.65,1054.65,1022.46,1036.22,14325846
2021-12-21,1051.69,1067.46,1042.98,1051.65,12836561
2021-12-22,1057.86,1079.24,1056.54,1076.6,17658543
2021-12-23,1080.2,1082.93,1072.94,1076.22,9072401
2021-12-24,1078.38,1088.39,1063.61,1079.65,7886494
2021-12-27,1074.53,1082.02,1068.41,1078.49,4017223
2021-12-28,1080.93,1094.24,1079.77,1091.3,6374613
2021-12-29,1087.93,1100.67,1083.88,1093.17,15425312
2021-12-30,1092.03,1094.28,1067.28,1073.42,29333171
2021-12-31,1079.74,1084.7,1073.83,1077.54,9477290
2022-01-03,1076.1,1095.65,1075.44,1093.78,5421611
2022-01-04,1099.26,1119.78,1093.85,1118.47,10847728
2022-01-05,1120.24,1127.06,1107.02,1123.7,11643813
2022-01-06,1115.33,1116.6,1096.12,1099.54,14447422
2022-01-07,1106.11,1118.44,1097.28,1108.41,13112115
2022-01-10,1115.69,1117.96,1099.33,1109.32,9246731
2022-01-11,1108.41,1126.13,1107.95,1117.3,16205164
2022-01-12,1124.47,1148.88,1121.6,1147.13,14800442
2022-01-13,1147.2,1156.19,1141.35,1153.59,11856712
2022-01-14,1153.46,1168.15,1149.29,1155.28,19930176
2022-01-17,1154.82,1167.11,1154.37,1161.3,8036453
2022-01-18,1162.44,1165.9,1144.7,1147.45,6215029
2022-01-19,1151.18,1156.64,1141.63,1147.36,9755485
2022-01-20,1137.55,1142.06,1117.05,1127.27,16494486
2022-01-21,1115.69,1138.55,1115.69,1127.45,13338594
2022-01-24,1126.15,1139.69,1071.6,1081.97,21868937
2022-01-25,1069.07,1086.86,1048.8,1079.86,24510205
2022-01-27,1062.91,1072.05,1051.56,1063.86,20020431
2022-01-28,1076.1,1081.06,1059.45,1062.84,14667727
2022-01-31,1073.92,1094.94,1072.1,1085.93,12143683
2022-02-01,1095.67,1101.4,1067.96,1082.34,13200509
2022-02-02,1095.21,1095.21,1080.7,1084.54,10017691
2022-02-03,1088.39,1092.69,1068.0,1070.53,9572839
2022-02-04,1065.18,1068.57,1056.13,1060.77,11061241
2022-02-07,1065.64,1072.37,1048.8,1054.31,10714467
2022-02-08,1060.47,1073.83,1051.08,1072.03,12060849
2022-02-09,1078.9,1086.2,1072.92,1084.52,11486225
2022-02-10,1090.07,1090.07,1076.15,1083.41,12464491
2022-02-11,1079.86,1084.98,1066.59,1081.29,15943370
2022-02-14,1064.84,1071.53,1052.44,1064.07,10719633
2022-02-15,1069.82,1102.9,1062.77,1100.2,11212671
2022-02-16,1105.68,1107.04,1090.19,1097.92,10392840
2022-02-17,1101.17,1117.01,1096.58,1111.82,12853252
2022-02-18,1112.23,1117.69,1101.2,1103.13,6775458
2022-02-21,1097.49,1109.09,1085.02,1091.98,11107193
2022-02-22,1070.6,1090.16,1067.98,1087.02,13494914
2022-02-23,1092.53,1095.01,1077.47,1080.22,7310110
2022-02-24,1048.8,1064.68,1020.77,1026.39,24846650
2022-02-25,1037.47,1050.14,1035.72,1039.22,14570089
2022-02-28,1020.59,1077.17,1020.59,1073.62,21297446
2022-03-02,1062.2,1092.48,1059.81,1091.37,21471786
2022-03-03,1092.03,1098.79,1078.4,1082.16,10186748
2022-03-04,1070.64,1075.78,1055.79,1058.15,10805667
2022-03-07,1036.84,1052.03,1011.04,1019.02,17983310
2022-03-08,1006.26,1021.96,991.93,1017.18,21289374
2022-03-09,1017.41,1077.01,1016.56,1071.14,20414228
2022-03-10,1092.03,1094.3,1073.83,1088.5,17980493
2022-03-11,1081.13,1097.03,1081.13,1091.64,12257423
2022-03-14,1086.07,1103.13,1080.2,1100.61,8340678
2022-03-15,1104.75,1104.75,1065.11,1075.4,15925769
2022-03-16,1083.84,1095.62,1081.61,1093.55,11149828
2022-03-17,1106.93,1136.35,1098.9,1129.2,21422098
2022-03-21,1112.05,1130.25,1109.77,1122.7,11999466
2022-03-22,1119.38,1153.43,1116.42,1151.7,22557065
2022-03-23,1148.0,1167.04,1148.0,1155.37,15462187
2022-03-24,1142.08,1175.82,1142.08,1173.32,13168266
2022-03-25,1175.07,1190.31,1172.57,1181.14,14222488
2022-03-28,1187.58,1196.57,1176.89,1193.02,9891424
2022-03-29,1200.32,1200.32,1186.4,1193.29,8684065
2022-03-30,1201.19,1223.07,1190.81,1216.22,15811550
2022-03-31,1212.58,1214.75,1196.04,1198.84,13223718
2022-04-01,1199.41,1212.68,1193.04,1208.44,7922880
2022-04-04,1208.26,1217.16,1201.98,1212.02,7929162
2022-04-05,1206.28,1214.84,1192.45,1194.88,13149870
2022-04-06,1177.16,1198.73,1177.16,1191.7,12257215
2022-04-07,1180.8,1185.76,1168.02,1170.68,15496499
2022-04-08,1164.83,1194.41,1164.83,1190.15,15152495
2022-04-11,1183.03,1200.57,1175.3,1187.67,9254209
2022-04-12,1177.12,1184.21,1162.74,1165.31,13217742
2022-04-13,1171.43,1179.66,1158.23,1161.03,10354235
2022-04-18,1152.55,1164.74,1147.45,1157.48,9974224
2022-04-19,1163.92,1213.97,1160.76,1201.6,26141820
2022-04-20,1209.01,1244.0,1205.37,1236.93,25072240
2022-04-21,1251.69,1269.03,1243.09,1265.89,21708633
2022-04-22,1255.33,1274.94,1248.64,1255.29,15054154
2022-04-25,1247.83,1255.11,1211.99,1226.26,17063215
2022-04-26,1233.08,1271.76,1232.04,1262.95,12227666
2022-04-27,1253.94,1286.77,1253.58,1264.18,19338945
2022-04-28,1278.56,1297.24,1267.71,1283.07,25614076
2022-04-29,1299.58,1299.58,1263.71,1269.6,18214862
2022-05-02,1256.74,1276.54,1254.95,1265.14,9467006
2022-05-04,1267.21,1269.48,1217.75,1225.64,19247660
2022-05-05,1239.23,1242.18,1197.59,1201.64,17210669
2022-05-06,1188.58,1209.88,1180.1,1192.43,19649948
2022-05-09,1171.63,1181.71,1140.72,1145.86,18083752
2022-05-10,1135.25,1149.63,1118.42,1126.0,19511677
2022-05-11,1125.09,1130.68,1102.02,1114.46,16643899
2022-05-12,1104.54,1107.89,1078.38,1091.76,20490321
2022-05-13,1103.86,1127.52,1099.01,1104.13,19308778
2022-05-16,1107.7,1128.88,1099.6,1104.41,13437911
2022-05-17,1108.0,1155.69,1106.59,1150.79,16551828
2022-05-18,1155.57,1169.38,1141.28,1154.98,17276788
2022-05-19,1130.25,1143.22,1122.08,1128.36,14699118
2022-05-20,1143.22,1203.23,1138.44,1194.16,21793091
2022-05-23,1197.36,1207.4,1179.85,1186.17,15252755
2022-05-24,1186.22,1200.32,1181.98,1190.24,13527818
2022-05-25,1198.96,1208.83,1183.71,1188.49,12714544
2022-05-26,1194.13,1198.91,1159.37,1177.16,17882023
2022-05-27,1179.87,1185.37,1155.78,1171.7,16521973
2022-05-30,1189.86,1216.7,1180.39,1212.52,13853398
2022-05-31,1201.87,1218.89,1190.18,1197.89,70620653
2022-06-01,1198.64,1208.15,1190.4,1198.27,9776989
2022-06-02,1198.5,1243.3,1198.5,1239.59,22126569
2022-06-03,1248.55,1281.93,1247.64,1264.71,23939791
2022-06-06,1264.93,1280.4,1252.1,1259.27,11093152
2022-06-07,1260.34,1269.98,1252.22,1261.63,12358255
2022-06-08,1261.63,1265.39,1235.95,1239.48,12479250
2022-06-09,1233.08,1275.4,1233.08,1273.46,17278305
2022-06-10,1261.25,1269.44,1229.21,1235.02,18093057
2022-06-13,1205.78,1216.16,1190.45,1211.65,17620803
2022-06-14,1205.8,1215.72,1189.15,1195.82,14714312
2022-06-15,1191.02,1200.0,1175.93,1181.35,11195535
2022-06-16,1193.5,1209.9,1162.1,1164.83,17111475
2022-06-17,1164.83,1194.34,1163.06,1178.48,24457187
2022-06-20,1185.31,1190.81,1147.13,1157.12,12066797
2022-06-21,1164.83,1180.03,1150.41,1175.8,11720049
2022-06-22,1163.97,1164.06,1137.99,1140.08,10617206
2022-06-23,1144.38,1148.91,1112.5,1121.58,19446323
2022-06-24,1128.43,1142.54,1122.97,1137.55,14240234
2022-06-27,1157.98,1157.98,1129.14,1134.19,15474529
2022-06-28,1129.39,1152.98,1129.39,1150.13,13572847
2022-06-29,1140.81,1181.67,1137.98,1174.0,19205146
2022-06-30,1173.93,1190.27,1167.56,1181.05,23112959
2022-07-01,1171.61,1179.39,1076.1,1095.99,81997149
2022-07-04,1082.45,1111.14,1076.6,1098.26,41857728
2022-07-05,1102.49,1121.56,1099.81,1107.16,17647327
2022-07-06,1101.17,1111.12,1086.57,1097.42,23943726
2022-07-07,1103.81,1107.16,1080.65,1086.61,23301033
2022-07-08,1100.22,1100.22,1084.09,1088.12,19010108
2022-07-11,1081.34,1105.13,1078.38,1102.9,13847467
2022-07-12,1093.85,1110.09,1093.85,1101.33,10778989
2022-07-13,1104.45,1107.5,1079.74,1081.81,14224132
2022-07-14,1086.57,1107.48,1081.54,1090.73,16970315
2022-07-15,1098.85,1098.85,1084.34,1092.85,9603210
2022-07-18,1101.58,1103.4,1088.53,1102.15,15160908
2022-07-19,1092.17,1113.41,1092.17,1108.91,16439888
2022-07-20,1155.73,1156.87,1131.27,1138.9,23924246
2022-07-21,1134.8,1137.53,1122.65,1131.3,16523230
2022-07-22,1137.53,1144.95,1135.26,1138.94,10969995
2022-07-25,1122.72,1122.72,1093.39,1101.31,23110452
2022-07-26,1101.63,1112.0,1097.19,1101.81,11303288
2022-07-27,1101.11,1104.31,1092.94,1100.77,8655086
2022-07-28,1108.41,1122.95,1101.58,1118.01,12496073
2022-07-29,1126.02,1145.31,1121.15,1141.83,15130683
2022-08-01,1146.24,1177.46,1140.99,1171.59,15700044
2022-08-02,1170.52,1186.58,1165.54,1176.05,13917913
2022-08-03,1183.03,1187.58,1168.22,1185.92,14250977
2022-08-04,1187.58,1191.11,1153.46,1170.25,14467127
2022-08-05,1172.11,1173.39,1149.79,1153.0,13942438
2022-08-08,1151.64,1175.55,1151.64,1168.08,10165178
2022-08-10,1172.52,1178.44,1163.49,1175.07,10724688
2022-08-11,1184.44,1187.54,1174.02,1178.98,8198226
2022-08-12,1178.62,1201.85,1174.93,1198.05,12650587
2022-08-16,1204.05,1209.1,1195.45,1206.37,6607378
2022-08-17,1212.61,1218.02,1208.31,1212.68,6595965
2022-08-18,1214.28,1218.39,1205.24,1214.87,7410035
2022-08-19,1209.72,1215.06,1189.15,1193.21,9460724
2022-08-22,1194.65,1201.18,1180.5,1189.9,9471680
2022-08-23,1184.15,1211.18,1182.94,1208.26,9678484
2022-08-24,1205.2,1218.85,1203.03,1205.04,10369622
2022-08-25,1209.24,1215.6,1197.21,1201.52,7871946
2022-08-26,1201.96,1209.72,1190.09,1195.11,10742038
2022-08-29,1180.04,1212.0,1176.87,1185.82,19838975
2022-08-30,1193.28,1207.55,1176.21,1204.22,23139054
2022-09-01,1178.97,1189.15,1164.39,1168.81,19909939
2022-09-02,1168.81,1175.64,1152.97,1155.16,12999345
2022-09-05,1155.39,1178.45,1155.39,1173.11,11327815
2022-09-06,1174.57,1189.63,1174.11,1185.45,10899618
2022-09-07,1175.48,1184.56,1173.2,1178.56,7488501
2022-09-08,1181.53,1185.98,1173.65,1180.23,7057077
2022-09-09,1191.46,1191.46,1170.46,1172.88,8314850
2022-09-12,1173.45,1192.37,1173.45,1186.0,7435419
2022-09-13,1195.11,1200.45,1187.35,1195.91,8888657
2022-09-14,1175.48,1191.46,1174.45,1181.57,8678219
2022-09-15,1179.13,1188.51,1167.15,1169.86,10365600
2022-09-16,1161.21,1165.44,1137.13,1140.88,20217708
2022-09-19,1140.88,1151.6,1132.73,1142.36,7580254
2022-09-20,1151.49,1158.45,1138.82,1142.54,8411448
2022-09-21,1139.76,1156.31,1138.96,1145.69,9207309
2022-09-22,1134.85,1142.61,1128.51,1134.9,10308170
2022-09-23,1134.39,1139.39,1112.07,1113.62,9528051
2022-09-26,1092.88,1103.72,1084.25,1085.25,12479523
2022-09-27,1092.85,1107.46,1077.38,1093.88,16154822
2022-09-28,1077.49,1085.55,1062.31,1064.76,16997059
2022-09-29,1077.33,1080.76,1055.88,1061.49,14671827
2022-09-30,1054.96,1096.5,1054.96,1085.43,18613024
2022-10-03,1091.71,1103.33,1078.7,1081.67,11852723
2022-10-04,1094.59,1103.81,1091.1,1101.62,8948850
2022-10-06,1108.83,1118.42,1103.88,1105.68,13352162
2022-10-07,1102.28,1115.63,1102.28,1110.36,7714340
2022-10-10,1097.87,1103.63,1090.11,1098.24,6329527
2022-10-11,1101.98,1101.98,1073.27,1076.37,9215177
2022-10-12,1073.68,1087.24,1069.62,1084.29,7417103
2022-10-13,1082.54,1092.85,1077.38,1087.74,7328492
2022-10-14,1102.44,1103.06,1081.49,1082.22,9106089
2022-10-17,1075.05,1101.98,1069.85,1099.59,16729355
2022-10-18,1105.63,1124.35,1104.79,1118.99,12415820
2022-10-19,1120.47,1153.96,1114.63,1138.46,19247142
2022-10-20,1134.39,1149.92,1134.39,1141.52,8717053
2022-10-21,1144.76,1148.91,1126.18,1128.28,8243452
2022-10-24,1122.98,1142.38,1120.84,1132.04,3370033
2022-10-25,1140.79,1140.79,1112.94,1114.56,12233241
2022-10-27,1122.07,1126.84,1110.56,1118.94,12513059
2022-10-28,1125.26,1157.22,1122.73,1153.18,17609592
2022-10-31,1159.96,1169.07,1155.94,1163.88,12419943
2022-11-01,1186.89,1186.89,1144.89,1154.87,13963166
2022-11-02,1155.99,1164.16,1148.09,1162.08,8981896
2022-11-03,1154.87,1168.43,1152.68,1166.42,6693449
2022-11-04,1165.85,1186.89,1164.57,1183.58,12575815
2022-11-07,1182.78,1191.59,1175.02,1189.9,11789748
2022-11-09,1191.59,1196.91,1182.35,1188.72,11254205
2022-11-10,1182.33,1185.32,1170.0,1174.34,5966242
2022-11-11,1186.89,1203.33,1181.41,1201.41,12310132
2022-11-14,1200.93,1206.06,1189.24,1195.59,9043112
2022-11-15,1197.07,1198.94,1182.33,1190.22,7086433
2022-11-16,1191.46,1194.17,1178.38,1183.4,9716161
2022-11-17,1180.02,1192.83,1177.76,1186.46,6661451
2022-11-18,1189.97,1191.0,1173.7,1185.82,5303197
2022-11-21,1181.41,1181.41,1160.92,1164.48,6390268
2022-11-22,1161.78,1172.51,1157.9,1170.94,6611488
2022-11-23,1175.48,1176.8,1165.09,1167.28,6413408
2022-11-24,1171.37,1184.15,1163.24,1177.35,9389439
2022-11-25,1181.87,1198.26,1178.72,1194.93,7349922
2022-11-28,1190.95,1242.15,1142.15,1235.99,31527484
2022-11-29,1234.34,1246.99,1229.8,1238.11,11058913
2022-11-30,1238.25,1253.29,1231.72,1246.85,26164986
2022-12-01,1251.62,1257.65,1239.84,1243.18,9485801
2022-12-02,1246.24,1254.45,1232.81,1242.65,11589592
2022-12-05,1238.02,1240.19,1222.5,1224.53,14828536
2022-12-06,1216.61,1231.17,1214.74,1228.07,8594245
2022-12-07,1225.69,1230.26,1206.13,1209.94,8462111
2022-12-08,1214.28,1216.56,1205.2,1209.37,7757008
2022-12-09,1207.89,1214.28,1187.74,1191.05,12655763
2022-12-12,1180.27,1197.39,1180.04,1192.87,9479842
2022-12-13,1192.87,1201.96,1189.95,1198.3,8333348
2022-12-14,1204.08,1204.67,1191.91,1193.97,7268947
2022-12-15,1188.03,1193.74,1173.65,1177.01,8688551
2022-12-16,1173.65,1195.47,1167.79,1171.19,15837349
2022-12-19,1178.22,1188.72,1171.69,1186.57,7729933
2022-12-20,1179.54,1198.76,1171.37,1196.84,7467588
2022-12-21,1196.48,1201.96,1175.98,1179.82,8527550
2022-12-22,1185.98,1189.01,1171.71,1176.76,7451122
2022-12-23,1170.14,1182.55,1137.7,1142.25,10257115
2022-12-26,1147.97,1160.41,1137.77,1152.22,5990242
2022-12-27,1154.94,1163.52,1148.2,1161.65,5763271
2022-12-28,1158.59,1163.98,1151.06,1161.53,7459393
2022-12-29,1153.57,1163.56,1152.88,1161.01,6930648
2022-12-30,1161.83,1176.39,1160.0,1162.79,7289476
2023-01-02,1164.07,1177.3,1163.24,1175.89,5316175
2023-01-03,1170.94,1174.57,1163.06,1167.28,7658932
2023-01-04,1167.26,1169.11,1147.63,1149.71,9264891
2023-01-05,1151.97,1157.86,1143.07,1147.66,13637099
2023-01-06,1153.41,1163.13,1149.6,1158.09,6349597
2023-01-09,1161.92,1187.8,1161.03,1185.43,10722753
2023-01-10,1189.63,1189.63,1162.24,1167.9,8047142
2023-01-11,1165.21,1167.72,1150.87,1153.18,11509553
2023-01-12,1152.59,1156.08,1125.26,1128.28,17688773
2023-01-13,1122.25,1128.87,1111.39,1126.45,20618583
2023-01-16,1128.78,1131.95,1107.92,1115.72,13623855
2023-01-17,1122.07,1133.48,1118.69,1131.56,10751000
2023-01-18,1129.14,1137.18,1123.14,1129.69,13448286
2023-01-19,1128.87,1132.64,1121.45,1128.48,11940054
2023-01-20,1129.83,1129.83,1112.6,1115.06,14930286
2023-01-23,1117.96,1125.81,1107.0,1109.42,10954118
2023-01-24,1113.85,1115.52,1089.82,1102.87,16488755
2023-01-25,1101.28,1102.3,1086.46,1087.63,12385018
2023-01-27,1088.47,1089.82,1055.26,1066.99,25830975
2023-01-30,1064.41,1082.76,1050.4,1077.22,21772103
2023-01-31,1087.37,1089.95,1068.66,1074.52,22691594
2023-02-01,1086.44,1086.44,1052.22,1068.16,19347800
2023-02-02,1058.16,1071.85,1054.96,1062.24,13662663
2023-02-03,1072.31,1072.31,1046.75,1063.18,24699575
2023-02-06,1056.79,1059.53,1052.59,1055.17,14837879
2023-02-07,1055.42,1062.45,1046.75,1052.64,15135435
2023-02-08,1055.88,1077.29,1053.14,1073.66,21160332
2023-02-09,1074.34,1082.28,1065.46,1075.53,13172763
2023-02-10,1075.0,1075.0,1059.67,1066.67,10790445
2023-02-13,1068.29,1072.77,1056.13,1060.6,10352493
2023-02-14,1063.61,1087.33,1060.74,1085.59,14321920
2023-02-15,1084.64,1112.57,1083.27,1110.18,33503591
2023-02-16,1118.17,1124.72,1107.03,1109.31,17264487
2023-02-17,1104.72,1117.28,1100.43,1113.94,11809520
2023-02-20,1116.13,1118.3,1100.2,1102.17,8836937
2023-02-21,1106.55,1116.96,1101.23,1111.16,13311592
2023-02-22,1107.44,1109.29,1084.2,1085.96,11024335
2023-02-23,1085.55,1093.2,1077.95,1080.76,9851910
2023-02-24,1082.81,1093.83,1080.98,1088.15,9434053
2023-02-27,1087.38,1090.87,1073.54,1080.92,11199715
2023-02-28,1075.55,1080.53,1056.17,1060.24,21994038
2023-03-01,1070.03,1070.71,1060.56,1069.98,11551145
2023-03-02,1066.83,1073.52,1059.8,1061.83,9333535
2023-03-03,1072.38,1092.6,1068.91,1088.93,14643807
2023-03-06,1095.59,1106.82,1095.59,1099.56,10171916
2023-03-08,1099.56,1104.27,1088.74,1103.51,15782657
2023-03-09,1102.9,1103.31,1075.1,1076.99,16235128
2023-03-10,1068.89,1070.03,1056.81,1060.3,13334091
2023-03-13,1063.18,1070.03,1038.53,1042.87,12771592
2023-03-14,1040.81,1052.2,1035.81,1038.96,16027522
2023-03-15,1042.68,1049.17,1016.8,1021.21,21728555
2023-03-16,1023.92,1028.94,1005.3,1016.12,18363159
2023-03-17,1024.72,1028.01,1010.09,1014.84,34014213
2023-03-20,1011.14,1013.42,995.16,1004.86,19524589
2023-03-21,1012.94,1038.07,1012.05,1036.11,21400360
2023-03-22,1043.09,1046.04,1036.25,1039.26,10920094
2023-03-23,1035.33,1036.2,1023.94,1026.11,16249370
2023-03-24,1024.95,1027.12,1003.38,1005.8,12375945
2023-03-27,1012.28,1028.94,1004.38,1021.43,14054323
2023-03-28,1024.83,1030.08,1021.18,1026.2,12576424
2023-03-29,1022.1,1024.74,1009.36,1020.13,18804065
2023-03-31,1029.4,1069.78,1029.26,1064.12,28171201
2023-04-03,1070.48,1072.31,1056.79,1064.3,10293043
2023-04-05,1071.85,1071.85,1053.85,1061.74,16262928
2023-04-06,1058.23,1074.59,1058.23,1068.86,18435046
2023-04-10,1072.77,1072.95,1059.78,1061.29,12961408
2023-04-11,1065.46,1068.66,1060.92,1066.54,10542367
2023-04-12,1066.54,1080.89,1063.66,1071.24,18179087
2023-04-13,1074.14,1079.98,1069.12,1075.28,12378208
2023-04-17,1106.98,1106.98,1072.33,1080.73,17929479
2023-04-18,1085.09,1085.09,1061.81,1068.36,10405576
2023-04-19,1067.77,1076.37,1064.64,1073.68,12273475
2023-04-20,1074.64,1076.88,1064.6,1070.96,7007330
2023-04-21,1073.06,1077.79,1066.56,1072.31,7647317
